variant,split,seed,episodes,success_rate,tail_risk,calibration_error
data_augmentation_wam,embodiment_shift,4,600,0.5150,0.4850,0.0088
data_augmentation_wam,embodiment_shift,5,600,0.5200,0.4800,0.0131
data_augmentation_wam,embodiment_shift,6,600,0.5100,0.4900,0.0063
data_augmentation_wam,combined_stress,0,600,0.4133,0.5867,0.0156
data_augmentation_wam,combined_stress,1,600,0.4433,0.5567,0.0171
data_augmentation_wam,combined_stress,2,600,0.4000,0.6000,0.0157
data_augmentation_wam,combined_stress,3,600,0.4600,0.5400,0.0300
data_augmentation_wam,combined_stress,4,600,0.4033,0.5967,0.0220
data_augmentation_wam,combined_stress,5,600,0.3900,0.6100,0.0185
data_augmentation_wam,combined_stress,6,600,0.3950,0.6050,0.0229
scalar_uncertainty_planner,nominal,0,600,0.6717,0.3283,0.0019
scalar_uncertainty_planner,nominal,1,600,0.6900,0.3100,0.0157
scalar_uncertainty_planner,nominal,2,600,0.6817,0.3183,0.0051
scalar_uncertainty_planner,nominal,3,600,0.6933,0.3067,0.0131
scalar_uncertainty_planner,nominal,4,600,0.6433,0.3567,0.0295
scalar_uncertainty_planner,nominal,5,600,0.6617,0.3383,0.0202
scalar_uncertainty_planner,nominal,6,600,0.6783,0.3217,0.0052
scalar_uncertainty_planner,hidden_mode_shift,0,600,0.5283,0.4717,0.0238
scalar_uncertainty_planner,hidden_mode_shift,1,600,0.5533,0.4467,0.0005
scalar_uncertainty_planner,hidden_mode_shift,2,600,0.5350,0.4650,0.0200
scalar_uncertainty_planner,hidden_mode_shift,3,600,0.5583,0.4417,0.0004
scalar_uncertainty_planner,hidden_mode_shift,4,600,0.5250,0.4750,0.0264
scalar_uncertainty_planner,hidden_mode_shift,5,600,0.5500,0.4500,0.0104
scalar_uncertainty_planner,hidden_mode_shift,6,600,0.5900,0.4100,0.0384
scalar_uncertainty_planner,embodiment_shift,0,600,0.5950,0.4050,0.0209
scalar_uncertainty_planner,embodiment_shift,1,600,0.5983,0.4017,0.0235
scalar_uncertainty_planner,embodiment_shift,2,600,0.6017,0.3983,0.0246
scalar_uncertainty_planner,embodiment_shift,3,600,0.5733,0.4267,0.0074
scalar_uncertainty_planner,embodiment_shift,4,600,0.5850,0.4150,0.0116
scalar_uncertainty_planner,embodiment_shift,5,600,0.5817,0.4183,0.0007
scalar_uncertainty_planner,embodiment_shift,6,600,0.5750,0.4250,0.0014
scalar_uncertainty_planner,combined_stress,0,600,0.5233,0.4767,0.0287
scalar_uncertainty_planner,combined_stress,1,600,0.4833,0.5167,0.0120
scalar_uncertainty_planner,combined_stress,2,600,0.4750,0.5250,0.0225
scalar_uncertainty_planner,combined_stress,3,600,0.5000,0.5000,0.0013
scalar_uncertainty_planner,combined_stress,4,600,0.4650,0.5350,0.0289
scalar_uncertainty_planner,combined_stress,5,600,0.4933,0.5067,0.0095
scalar_uncertainty_planner,combined_stress,6,600,0.4967,0.5033,0.0026
ensemble_disagreement_planner,nominal,0,600,0.6850,0.3150,0.0128
ensemble_disagreement_planner,nominal,1,600,0.7283,0.2717,0.0337
ensemble_disagreement_planner,nominal,2,600,0.7067,0.2933,0.0180
ensemble_disagreement_planner,nominal,3,600,0.7133,0.2867,0.0178
ensemble_disagreement_planner,nominal,4,600,0.7367,0.2633,0.0332
ensemble_disagreement_planner,nominal,5,600,0.6817,0.3183,0.0086
ensemble_disagreement_planner,nominal,6,600,0.7283,0.2717,0.0327
ensemble_disagreement_planner,hidden_mode_shift,0,600,0.5750,0.4250,0.0160
ensemble_disagreement_planner,hidden_mode_shift,1,600,0.5617,0.4383,0.0262
ensemble_disagreement_planner,hidden_mode_shift,2,600,0.5650,0.4350,0.0169
ensemble_disagreement_planner,hidden_mode_shift,3,600,0.5800,0.4200,0.0087
ensemble_disagreement_planner,hidden_mode_shift,4,600,0.6017,0.3983,0.0050
ensemble_disagreement_planner,hidden_mode_shift,5,600,0.6300,0.3700,0.0465
ensemble_disagreement_planner,hidden_mode_shift,6,600,0.5767,0.4233,0.0121
ensemble_disagreement_planner,embodiment_shift,0,600,0.6017,0.3983,0.0087
ensemble_disagreement_planner,embodiment_shift,1,600,0.5900,0.4100,0.0172
ensemble_disagreement_planner,embodiment_shift,2,600,0.6067,0.3933,0.0054
ensemble_disagreement_planner,embodiment_shift,3,600,0.5900,0.4100,0.0181
ensemble_disagreement_planner,embodiment_shift,4,600,0.5850,0.4150,0.0310
ensemble_disagreement_planner,embodiment_shift,5,600,0.5717,0.4283,0.0312
ensemble_disagreement_planner,embodiment_shift,6,600,0.5833,0.4167,0.0249
ensemble_disagreement_planner,combined_stress,0,600,0.5450,0.4550,0.0045
ensemble_disagreement_planner,combined_stress,1,600,0.5567,0.4433,0.0193
ensemble_disagreement_planner,combined_stress,2,600,0.5017,0.4983,0.0297
ensemble_disagreement_planner,combined_stress,3,600,0.5583,0.4417,0.0201
ensemble_disagreement_planner,combined_stress,4,600,0.5267,0.4733,0.0195
ensemble_disagreement_planner,combined_stress,5,600,0.5250,0.4750,0.0080
ensemble_disagreement_planner,combined_stress,6,600,0.5267,0.4733,0.0116
conformal_risk_filter,nominal,0,600,0.6950,0.3050,0.0246
conformal_risk_filter,nominal,1,600,0.7300,0.2700,0.0102
conformal_risk_filter,nominal,2,600,0.6600,0.3400,0.0533
conformal_risk_filter,nominal,3,600,0.7017,0.2983,0.0123
conformal_risk_filter,nominal,4,600,0.7150,0.2850,0.0062
conformal_risk_filter,nominal,5,600,0.7200,0.2800,0.0164
conformal_risk_filter,nominal,6,600,0.7217,0.2783,0.0219
conformal_risk_filter,hidden_mode_shift,0,600,0.5850,0.4150,0.0352
conformal_risk_filter,hidden_mode_shift,1,600,0.6283,0.3717,0.0079
conformal_risk_filter,hidden_mode_shift,2,600,0.6033,0.3967,0.0105
conformal_risk_filter,hidden_mode_shift,3,600,0.6333,0.3667,0.0188
conformal_risk_filter,hidden_mode_shift,4,600,0.6217,0.3783,0.0001
conformal_risk_filter,hidden_mode_shift,5,600,0.5950,0.4050,0.0092
conformal_risk_filter,hidden_mode_shift,6,600,0.5683,0.4317,0.0320
conformal_risk_filter,embodiment_shift,0,600,0.6200,0.3800,0.0183
conformal_risk_filter,embodiment_shift,1,600,0.6567,0.3433,0.0182
conformal_risk_filter,embodiment_shift,2,600,0.6567,0.3433,0.0247
conformal_risk_filter,embodiment_shift,3,600,0.5717,0.4283,0.0609
conformal_risk_filter,embodiment_shift,4,600,0.6533,0.3467,0.0135
conformal_risk_filter,embodiment_shift,5,600,0.6150,0.3850,0.0073
conformal_risk_filter,embodiment_shift,6,600,0.6083,0.3917,0.0101
conformal_risk_filter,combined_stress,0,600,0.5617,0.4383,0.0115
conformal_risk_filter,combined_stress,1,600,0.5750,0.4250,0.0016
conformal_risk_filter,combined_stress,2,600,0.5433,0.4567,0.0235
conformal_risk_filter,combined_stress,3,600,0.6017,0.3983,0.0342
conformal_risk_filter,combined_stress,4,600,0.5550,0.4450,0.0197
conformal_risk_filter,combined_stress,5,600,0.5433,0.4567,0.0138
conformal_risk_filter,combined_stress,6,600,0.5400,0.4600,0.0133
proposed_branch_mechanism,nominal,0,600,0.7250,0.2750,0.0180
proposed_branch_mechanism,nominal,1,600,0.7500,0.2500,0.0027
proposed_branch_mechanism,nominal,2,600,0.7800,0.2200,0.0254
proposed_branch_mechanism,nominal,3,600,0.7767,0.2233,0.0113
proposed_branch_mechanism,nominal,4,600,0.7517,0.2483,0.0122
proposed_branch_mechanism,nominal,5,600,0.7217,0.2783,0.0235
proposed_branch_mechanism,nominal,6,600,0.7600,0.2400,0.0011
proposed_branch_mechanism,hidden_mode_shift,0,600,0.6933,0.3067,0.0153
proposed_branch_mechanism,hidden_mode_shift,1,600,0.7033,0.2967,0.0210
proposed_branch_mechanism,hidden_mode_shift,2,600,0.7050,0.2950,0.0154
proposed_branch_mechanism,hidden_mode_shift,3,600,0.6967,0.3033,0.0038
proposed_branch_mechanism,hidden_mode_shift,4,600,0.6867,0.3133,0.0123
proposed_branch_mechanism,hidden_mode_shift,5,600,0.6817,0.3183,0.0014
proposed_branch_mechanism,hidden_mode_shift,6,600,0.6933,0.3067,0.0007
proposed_branch_mechanism,embodiment_shift,0,600,0.6967,0.3033,0.0065
proposed_branch_mechanism,embodiment_shift,1,600,0.7233,0.2767,0.0289
proposed_branch_mechanism,embodiment_shift,2,600,0.7067,0.2933,0.0049
proposed_branch_mechanism,embodiment_shift,3,600,0.7267,0.2733,0.0141
proposed_branch_mechanism,embodiment_shift,4,600,0.7167,0.2833,0.0056
proposed_branch_mechanism,embodiment_shift,5,600,0.6867,0.3133,0.0057
proposed_branch_mechanism,embodiment_shift,6,600,0.7017,0.2983,0.0044
proposed_branch_mechanism,combined_stress,0,600,0.6317,0.3683,0.0159
proposed_branch_mechanism,combined_stress,1,600,0.6183,0.3817,0.0335
proposed_branch_mechanism,combined_stress,2,600,0.6517,0.3483,0.0075
proposed_branch_mechanism,combined_stress,3,600,0.6650,0.3350,0.0049
proposed_branch_mechanism,combined_stress,4,600,0.6733,0.3267,0.0049
proposed_branch_mechanism,combined_stress,5,600,0.6550,0.3450,0.0053
proposed_branch_mechanism,combined_stress,6,600,0.6483,0.3517,0.0152
oracle_branch_upper_bound,nominal,0,600,0.7900,0.2100,0.0180
oracle_branch_upper_bound,nominal,1,600,0.8100,0.1900,0.0076
oracle_branch_upper_bound,nominal,2,600,0.8433,0.1567,0.0332
oracle_branch_upper_bound,nominal,3,600,0.8183,0.1817,0.0021
oracle_branch_upper_bound,nominal,4,600,0.8183,0.1817,0.0009
oracle_branch_upper_bound,nominal,5,600,0.7850,0.2150,0.0335
oracle_branch_upper_bound,nominal,6,600,0.8200,0.1800,0.0058
oracle_branch_upper_bound,hidden_mode_shift,0,600,0.7717,0.2283,0.0088
oracle_branch_upper_bound,hidden_mode_shift,1,600,0.7750,0.2250,0.0177
oracle_branch_upper_bound,hidden_mode_shift,2,600,0.7750,0.2250,0.0100
oracle_branch_upper_bound,hidden_mode_shift,3,600,0.7667,0.2333,0.0044
oracle_branch_upper_bound,hidden_mode_shift,4,600,0.7483,0.2517,0.0258
oracle_branch_upper_bound,hidden_mode_shift,5,600,0.7783,0.2217,0.0050
oracle_branch_upper_bound,hidden_mode_shift,6,600,0.7633,0.2367,0.0057
oracle_branch_upper_bound,embodiment_shift,0,600,0.7667,0.2333,0.0049
oracle_branch_upper_bound,embodiment_shift,1,600,0.7933,0.2067,0.0274
oracle_branch_upper_bound,embodiment_shift,2,600,0.7900,0.2100,0.0163
oracle_branch_upper_bound,embodiment_shift,3,600,0.7917,0.2083,0.0119
oracle_branch_upper_bound,embodiment_shift,4,600,0.7767,0.2233,0.0061
oracle_branch_upper_bound,embodiment_shift,5,600,0.7883,0.2117,0.0063
oracle_branch_upper_bound,embodiment_shift,6,600,0.7683,0.2317,0.0094
oracle_branch_upper_bound,combined_stress,0,600,0.7367,0.2633,0.0052
oracle_branch_upper_bound,combined_stress,1,600,0.7167,0.2833,0.0196
oracle_branch_upper_bound,combined_stress,2,600,0.7417,0.2583,0.0024
oracle_branch_upper_bound,combined_stress,3,600,0.7483,0.2517,0.0017
oracle_branch_upper_bound,combined_stress,4,600,0.7600,0.2400,0.0069
oracle_branch_upper_bound,combined_stress,5,600,0.7650,0.2350,0.0127
oracle_branch_upper_bound,combined_stress,6,600,0.7417,0.2583,0.0064
