uid,title,abstract,year,venue,authors,doi,arxiv_id,url,source,query,query_role,family,advisor_seed,citation_count,matched_terms,retrieved_at,relevance_score,hostile_score
doi:10.1115/detc2013-13377,SQP-Based Mobile Manipulator Motion Planning With Controlled Infeasibility for Physically Valid Task Failure,"Since anticipating or recovering infeasibility in optimal motion planning is not always possible, infeasibilities occur frequently and are not completely avoidable. We introduce an enhanced sequential quadratic programming (SQP) based framework of controlled infeasibility for physically valid solutions, based on our previous study. A priority weight function is incorporated into an SQP algorithm combined with constraints and objective function normalization to ensure strict satisfaction of high-priority constraints. These are embedded in the SQP algorithm through its merit function and composite cost function, in which general nonlinear functions can be incorporated in a unified approach. Several simple mobile manipulator examples demonstrate the advantages of the proposed method.",2013,Volume 6A: 37th Mechanisms and Robotics Conference,Chang B. Joo; Joo H. Kim,10.1115/detc2013-13377,,https://doi.org/10.1115/detc2013-13377,crossref,task and motion planning robotics,anti_myopia,classic,,1,motion planning; task and motion planning,2026-06-12T15:07:36Z,17.947,22.947
doi:10.1155/2018/9791286,The Design and Evaluation of an Ergonomic Contactless Gesture Control System for Industrial Robots,"In industrial human-robot collaboration, variability commonly exists in the operation environment and the components, which induces uncertainty and error that require frequent manual intervention for rectification. Conventional teach pendants can be physically demanding to use and require user training prior to operation. Thus, a more effective control interface is required. In this paper, the design and evaluation of a contactless gesture control system using Leap Motion is described. The design process involves the use of RULA human factor analysis tool. Separately, an exploratory usability test was conducted to compare three usability aspects between the developed gesture control system and an off-the-shelf conventional touchscreen teach pendant. This paper focuses on the user-centred design methodology of the gesture control system. The novelties of this research are the use of human",2018,Journal of Robotics,Gilbert Tang; Phil Webb,10.1155/2018/9791286,,https://doi.org/10.1155/2018/9791286,crossref,classical control robotics,anti_myopia,anti_thesis,,29,industrial robot; classical control robotics,2026-06-12T15:07:36Z,16.901,22.901
arxiv:2506.05429v1,Coordinated Robustness Evaluation Framework for Vision-Language Models,"Vision-language models, which integrate computer vision and natural language processing capabilities, have demonstrated significant advancements in tasks such as image captioning and visual question and answering. However, similar to traditional models, they are susceptible to small perturbations, posing a challenge to their robustness, particularly in deployment scenarios. Evaluating the robustness of these models requires perturbations in both the vision and language modalities to learn their inter-modal dependencies. In this work, we train a generic surrogate model that can take both image and text as input and generate joint representation which is further used to generate adversarial perturbations for both the text and image modalities. This coordinated attack strategy is evaluated on the visual question and answering and visual reasoning datasets using various state-of-the-art visi",2025,arXiv,Ashwin Ramesh Babu; Sajad Mousavi; Vineet Gundecha; Sahand Ghorbanpour; Avisek Naug; Antonio Guillen; Ricardo Luna Gutierrez; Soumyendu Sarkar,,2506.05429v1,http://arxiv.org/abs/2506.05429v1,arxiv,vision language action model limitation robotics,hostile,failure,,,vision language action model; limitation; robustness; deployment,2026-06-12T14:45:03Z,14.500,22.500
doi:10.20944/preprints202606.0425.v1,The Evaluation Bottleneck of Vision-Language-Action Models: A Evaluation-Centric Survey,"Vision-Language-Action (VLA) models are advancing faster than the field can evaluate them reliably. Researchers use different metrics and lab-specific protocols, making it hard to tell whether reported gains reflect genuine progress or favorable evaluation choices. We present the first comprehensive benchmark-centric survey of VLA evaluation, covering 582 papers from 2023 to May 2026. We argue that a benchmark number supports a progress claim only if four conditions hold: the benchmark discriminates among top models; metrics capture the claimed capability; the procedure permits cross-paper comparison; and the inference from benchmark to deployment is valid. Current practice fails at all four. Benchmark choice is concentrated and saturated, with leading models clustering near the ceiling of dominant simulation suites. Metric reporting is one-dimensional, dominated by task success rate whi",,,Zirui Song; Huaxing Liu; Xiang Wang; Shuai Li; Xinye Li; Yuheng Ji; Lang Gao; Jinghui Zhang; Xianhui Meng; Xiaojun Chang; Xiuying Chen,10.20944/preprints202606.0425.v1,,https://doi.org/10.20944/preprints202606.0425.v1,crossref,vision language action model limitation robotics,hostile,failure,,,vision language action model; limitation; benchmark; deployment; real world evaluation,2026-06-12T15:07:36Z,12.650,21.650
doi:10.3390/robotics10010045,Cobot User Frame Calibration: Evaluation and Comparison between Positioning Repeatability Performances Achieved by Traditional and Vision-Based Methods,"Since cobots are designed to be flexible, they are frequently repositioned to change the production line according to the needs; hence, their working area (user frame) needs to be often calibrated. Therefore, it is important to adopt a fast and intuitive user frame calibration method that allows even non-expert users to perform the procedure effectively, reducing the possible mistakes that may arise in such contexts. The aim of this work was to quantitatively assess the performance of different user frame calibration procedures in terms of accuracy, complexity, and calibration time, to allow a reliable choice of which calibration method to adopt and the number of calibration points to use, given the requirements of the specific application. This has been done by first analyzing the performances of a Rethink Robotics Sawyer robot built-in user frame calibration method (Robot Positioning S",2021,Robotics,Roberto Pagani; Cristina Nuzzi; Marco Ghidelli; Alberto Borboni; Matteo Lancini; Giovanni Legnani,10.3390/robotics10010045,,https://doi.org/10.3390/robotics10010045,crossref,vision language action model limitation robotics,hostile,failure,,21,vision language action model; limitation,2026-06-12T15:07:36Z,15.046,21.046
doi:10.1155/2019/5015741,Evaluation of Image Enhancement Techniques for Vision-Based Navigation under Low Illumination,"Cameras are valuable sensors for robotics perception tasks. Among these perception tasks are motion estimation, localization, and object detection. Cameras are attractive sensors because they are passive and relatively cheap and can provide rich information. However, being passive sensors, they rely on external illumination from the environment which means that their performance degrades in low-light conditions. In this paper, we present and investigate four methods to enhance images under challenging night conditions. The findings are relevant to a wide range of feature-based vision systems, such as tracking for augmented reality, image registration, localization, and mapping, as well as deep learning-based object detectors. As autonomous mobile robots are expected to operate under low-illumination conditions at night, evaluation is based on state-of-the-art systems for motion estimatio",2019,Journal of Robotics,Mohamed Aladem; Stanley Baek; Samir A. Rawashdeh,10.1155/2019/5015741,,https://doi.org/10.1155/2019/5015741,crossref,vision language action model limitation robotics,hostile,failure,,14,vision language action model; limitation,2026-06-12T15:07:36Z,14.804,20.804
doi:10.1186/s40691-020-00242-5,The influence of tactile information on the human evaluation of tactile properties,"Abstract Virtual technologies such as haptic devices and virtual try-ons have been developed to bring more certainty to the non-touch shopping experience; however, they are still no substitute for the in-person experience. In order to resolve the current limitations of haptic technology, it is necessary to carry out fundamental research on the ways in which humans perceive and discern different tactile properties. This study investigated how vision and physical touch affect the evaluation of the tactile properties of knitwear and discovered factors that affect tactile evaluation in a non-touch environment. The result of this study proved that humans can perceive tactile properties similarly when they are able to physically touch the fabric, whether their vision is obstructed or not. However, participants were unable to accurately perceive the tactile properties of knitwear when they eval",2021,Fashion and Textiles,Shin Young Jang; Jisoo Ha,10.1186/s40691-020-00242-5,,https://doi.org/10.1186/s40691-020-00242-5,crossref,tactile language action robotics,concept,tactile,,6,tactile perception; limitation,2026-06-12T15:07:36Z,18.523,20.523
arxiv:2606.00815v1,OmniEEG-Bench: A Standardized Evaluation Benchmark for EEG Foundation Models,"Electroencephalography (EEG) supports a variety of brain-computer interface (BCI) tasks ranging from brain-state monitoring to human-LLM interactions. EEG foundation models are emerging, but evaluation remains fragmented due to heterogeneous datasets and nconsistent task protocols. Here, we introduce OmniEEG-Bench, a unified benchmark and downstream task roadmap for EEG foundation models (FMs). It organizes evaluation of EEG FMs into six task families spanning (i) signal reliability, (ii) biometrics and disease, (iii) consciousness and state, (iv) cognition and emotion, (v) naturalistic stimulus decoding, and (vi) motor and interaction, introducing a new generation of tasks not systematically benchmarked in prior EEG FM work. OmniEEG-Bench standardizes model deployment, task definitions, and metrics through a task-card specification, and unifies 54 EEG datasets with consistent evaluation",2026,arXiv,Ziling Lu; Zongsheng Li; Xinke Shen; Kexin Lou; Yingyue Xin; Xiaoqi Chen; Shinan Wang; Xiang Chen; Jiahao Fan; Chenyu Huang; Xin Xu; Zhoujie Hou; Chen Wei; Quanying Liu,,2606.00815v1,http://arxiv.org/abs/2606.00815v1,arxiv,robot foundation model failure mode,hostile,failure,,,robot foundation model; failure mode; benchmark; scaling law; deployment,2026-06-12T14:45:03Z,12.500,20.500
doi:10.23887/jippg.v7i2.79101,Revolutionizing Science Education Evaluation Using a Vision Language Model of Effective Assessment and Supervision,"Implementing the Independent Curriculum in Indonesia presents challenges in educational assessment, especially in efficiently evaluating students' essay responses. This study aims to develop and test an educational evaluation model based on artificial intelligence (AI) technology, especially the vision language model, which can automate and improve the process of assessing student learning outcomes in science. This study explores the potential of Vision Language Models (VLMs) as an innovative solution. This study uses a mixed sequential explanatory method. The subjects in this study were junior high school students. The data collection method used interviews. Data collection instruments with questionnaires. Data analysis techniques used were qualitative, quantitative, descriptive analysis, and inferential statistics. The study results are that integrating VLMs increases the efficiency an",2024,Jurnal Ilmiah Pendidikan Profesi Guru,Irfan Ananda Ismail; Mawardi; Qadriati; Munadia Insani; Khairil Arif,10.23887/jippg.v7i2.79101,,https://doi.org/10.23887/jippg.v7i2.79101,crossref,vision language action model limitation robotics,hostile,failure,,,vision language action model; limitation,2026-06-12T15:07:36Z,14.450,20.450
doi:10.3390/s22114267,Task-Oriented Evaluation of the Feasible Kinematic Directional Capabilities for Robot Machining,"Performing the machining of complex surfaces can be a challenging task for a robot, especially in terms of collaborative robotics, where the available motion capabilities are greatly reduced in comparison with conventional industrial robot arms. It is necessary to evaluate these capabilities prior to task execution, for which we need efficient algorithms, especially in the case of flexible robot applications. To provide accurate and physically consistent information about the maximum kinematic capabilities while considering the requirements of the task, an approach called the Decomposed Twist Feasibility (DTF) method is proposed in this study. The evaluation of the maximum feasible end-effector velocity is based on the idea of decomposition into the linear and angular motion capabilities, considering a typical robot machining task with synchronous linear and angular motion. The proposed ",2022,Sensors,Saša Stradovnik; Aleš Hace,10.3390/s22114267,,https://doi.org/10.3390/s22114267,openalex,energy based model robot learning,concept,ebm,,13,industrial robot,2026-06-12T18:26:24Z,19.120,20.120
